Verified,Title,Description,Source,Hazard,Incident on,Province,District,Municipality,Ward,Total estimated loss (NPR),Agriculture economic loss (NPR),Infrastructure economic loss (NPR),Total infrastructure destroyed,House destroyed,House affected,Total livestock destroyed,Total - People Death,Male - People Death,Female - People Death,Unknown - People Death,Disabled - People Death,Total - People Missing,Male - People Missing,Female - People Missing,Unknown - People Missing,Disabled - People Missing,Total - People Injured,Male - People Injured,Female - People Injured,Unknown - People Injured,Disabled - People Injured
Yes,"Fire at Buddhachoke, Hetauda Submetropolitan City-17",,nepal_police,Fire,2021-11-09,Bagmati,Makwanpur,Hetauda,17,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chuchekhola, Hetauda Submetropolitan City-16",,nepal_police,Fire,2021-11-09,Bagmati,Makwanpur,Hetauda,16,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at purdu, Solududhakunda Municipality-1",,nepal_police,Animal Incidents,2021-11-09,Koshi,Solukhumbu,Solududhakunda,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,Fire at Lahan Municipality-4,,nepal_police,Fire,2021-11-09,Madhesh,Siraha,Lahan,4,150000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chubrung, Sidingba Rural Municipality-5",,nepal_police,Fire,2021-11-09,Koshi,Taplejung,Sidingba,5,1500000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at chandarauta, Shivaraj Municipality-5",,nepal_police,Fire,2021-11-09,Lumbini,Kapilbastu,Shivaraj,5,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Indrapur, Gauriganga Municipality-7",,nepal_police,Fire,2021-11-09,Sudurpashchim,Kailali,Gauriganga,7,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Pokhara Lekhnath Metropolitan City-12,,nepal_police,Fire,2021-11-09,Gandaki,Kaski,Pokhara Lekhnath,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at ramrakhe, Kushma Municipality-1",,nepal_police,Fire,2021-11-09,Gandaki,Parbat,Kushma,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Dahachoke, Nagarjun Municipality-7",,nepal_police,Fire,2021-11-09,Bagmati,Kathmandu,Nagarjun,7,60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Baudhimai Municipality-5,,nepal_police,Fire,2021-11-09,Madhesh,Rautahat,Baudhimai,5,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Belbari Municipality-3,,nepal_police,Fire,2021-11-09,Koshi,Morang,Belbari,3,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Tumbe, Maiwakhola Rural Municipality-3",,nepal_police,Fire,2021-11-09,Koshi,Taplejung,Maiwakhola,3,700000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Mathillo Bibiya, Sunkoshi Rural Municipality-10",,nepal_police,Fire,2021-11-09,Koshi,Okhaldhunga,Sunkoshi,10,560000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Tauleshwornath, Kapilbastu Municipality-1",,nepal_police,Fire,2021-11-09,Lumbini,Kapilbastu,Kapilbastu,1,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Ramgopalpur Municipality-8,,nepal_police,Fire,2021-11-09,Madhesh,Mahottari,Ramgopalpur,8,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Lekhnathsiromani, Pokhara Lekhnath Metropolitan City-27",,nepal_police,Fire,2021-11-08,Gandaki,Kaski,Pokhara Lekhnath,27,4000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at malolitadi, Paterwasugauli Rural Municipality-1",,nepal_police,Fire,2021-11-08,Madhesh,Parsa,Paterwasugauli,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Sundarharaicha Municipality-11,,nepal_police,Fire,2021-11-08,Koshi,Morang,Sundarharaicha,11,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Fire at Nawagau, Butwal Submetropolitan City-12",,nepal_police,Fire,2021-11-08,Lumbini,Rupandehi,Butwal,12,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Golbazar Municipality-6,,nepal_police,Fire,2021-11-08,Madhesh,Siraha,Golbazar,6,1200000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bohere, Chisankhugadhi Rural Municipality-6",,nepal_police,Fire,2021-11-08,Koshi,Okhaldhunga,Chisankhugadhi,6,210000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Titrighang, Patahrishanishchare Municipality-6",,nepal_police,Fire,2021-11-08,Koshi,Morang,Patahrishanishchare,6,3687000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at birta, Kapilbastu Municipality-3",,nepal_police,Fire,2021-11-07,Lumbini,Kapilbastu,Kapilbastu,3,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at chairghare, Kankai Municipality-5",,nepal_police,Fire,2021-11-07,Koshi,Jhapa,Kankai,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at panchmane, Kakani Rural Municipality-1",,nepal_police,Fire,2021-11-07,Bagmati,Nuwakot,Kakani,1,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Panchpokhari, Banglachuli Rural Municipality-5",,nepal_police,Fire,2021-11-07,Lumbini,Dang,Banglachuli,5,400000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at aathirabari, Uralabari Municipality-8",,nepal_police,Fire,2021-11-07,Koshi,Morang,Uralabari,8,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Harinagara Rural Municipality-3,,nepal_police,Fire,2021-11-07,Koshi,Sunsari,Harinagara,3,1500000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at nibung, Silichong Rural Municipality-5",,nepal_police,Fire,2021-11-07,Koshi,Sankhuwasabha,Silichong,5,500000,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Birendrabazer, Ganeshman Charnath Municipality-4",,nepal_police,Fire,2021-11-07,Madhesh,Dhanusa,Ganeshman Charnath,4,1000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at sankhamul, Kathmandu Metropolitan City-31",,nepal_police,Fire,2021-11-07,Bagmati,Kathmandu,Kathmandu,31,1200000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at ratmate, Illam Municipality-12",,nepal_police,Fire,2021-11-07,Koshi,Ilam,Illam,12,751000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at sangutar, Arjundhara Municipality-1",,nepal_police,Fire,2021-11-07,Koshi,Jhapa,Arjundhara,1,300000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at yakine, Nepalgunj Submetropolitan City-3",,nepal_police,Fire,2021-11-07,Lumbini,Banke,Nepalgunj,3,2000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chhachuwa, Rainadevi Chhahara Rural Municipality-3",,nepal_police,Fire,2021-11-06,Lumbini,Palpa,Rainadevi Chhahara,3,500000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Khamaura, Ghodaghodi Municipality-3",,nepal_police,Fire,2021-11-06,Sudurpashchim,Kailali,Ghodaghodi,3,60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bakauri, Tulsipur Submetropolitan City-17",,nepal_police,Fire,2021-11-06,Lumbini,Dang,Tulsipur,17,150000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,High Altitude at Shankharapur Municipality-8,,nepal_police,High Altitude,2021-11-06,Bagmati,Kathmandu,Shankharapur,8,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Teltela, Rautamai Rural Municipality-8",,nepal_police,Fire,2021-11-06,Koshi,Udayapur,Rautamai,8,140000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Shivanath, Rajbiraj Municipality-1",,nepal_police,Fire,2021-11-06,Madhesh,Saptari,Rajbiraj,1,850000,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Mulpani, Kageshwori Manahora Municipality-6",,nepal_police,Fire,2021-11-06,Bagmati,Kathmandu,Kageshwori Manahora,6,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Triyuga Municipality-11,,nepal_police,Fire,2021-11-06,Koshi,Udayapur,Triyuga,11,2000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Rumjatar, Udayapurgadhi Rural Municipality-6",,nepal_police,Fire,2021-11-06,Koshi,Udayapur,Udayapurgadhi,6,500000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bigashwori, Kathmandu Metropolitan City-15",,nepal_police,Fire,2021-11-06,Bagmati,Kathmandu,Kathmandu,15,25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Khandbari Municipality-4,,nepal_police,Fire,2021-11-05,Koshi,Sankhuwasabha,Khandbari,4,775000,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Pahaditole, Barbardiya Municipality-3",,nepal_police,Fire,2021-11-05,Lumbini,Bardiya,Barbardiya,3,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Barahambaba Choke, Ishworpur Municipality-7",,nepal_police,Fire,2021-11-05,Madhesh,Sarlahi,Ishworpur,7,5500000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sanishcjare, Maijogmai Rural Municipality-2",,nepal_police,Fire,2021-11-05,Koshi,Ilam,Maijogmai,2,1000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Narahaina, Shambhunath Municipality-4",,nepal_police,Fire,2021-11-05,Madhesh,Saptari,Shambhunath,4,109500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Gulmi, Lekbeshi Municipality-2",,nepal_police,Fire,2021-11-05,Karnali,Surkhet,Lekbeshi,2,400000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Darkhasta, Banganga Municipality-4",,nepal_police,Fire,2021-11-05,Lumbini,Kapilbastu,Banganga,4,600000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Animal Incidents at Mahakulung Rural Municipality-2,,nepal_police,Animal Incidents,2021-11-05,Koshi,Solukhumbu,Mahakulung,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Sugaulibirta, Birgunj Metropolitan City-26",,nepal_police,Fire,2021-11-05,Madhesh,Parsa,Birgunj,26,160000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Birgunj Metropolitan City-23,,nepal_police,Fire,2021-11-05,Madhesh,Parsa,Birgunj,23,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bahuarba, Bindabasini Rural Municipality-2",,nepal_police,Fire,2021-11-05,Madhesh,Parsa,Bindabasini,2,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Ghariwarba, Birgunj Metropolitan City-10",,nepal_police,Fire,2021-11-05,Madhesh,Parsa,Birgunj,10,1000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Rajdevi Municipality-4,,nepal_police,Fire,2021-11-05,Madhesh,Rautahat,Rajdevi,4,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Mangalbazer, Lalitpur Metropolitan City-8",,nepal_police,Fire,2021-11-05,Bagmati,Lalitpur,Lalitpur,8,,0,0,0,0,1,0,4,2,2,0,0,0,0,0,0,0,2,0,2,0,0
Yes,"Fire at Bichghopa, Dharan Submetropolitan City-17",,nepal_police,Fire,2021-11-05,Koshi,Sunsari,Dharan,17,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Ranghunathpur, Sabaila Municipality-12",,nepal_police,Fire,2021-11-05,Madhesh,Dhanusa,Sabaila,12,350000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chaker, Aaurahi Rural Municipality-6",,nepal_police,Fire,2021-11-05,Madhesh,Dhanusa,Aaurahi,6,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Namunatole, Hetauda Submetropolitan City-10",,nepal_police,Fire,2021-11-05,Bagmati,Makwanpur,Hetauda,10,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0
Yes,"Fire at Schooltole, Nijgadh Municipality-13",,nepal_police,Fire,2021-11-05,Madhesh,Bara,Nijgadh,13,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Patthar, Sundarharaicha Municipality-11",,nepal_police,Fire,2021-11-05,Koshi,Morang,Sundarharaicha,11,400000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bhotedada, Mangsebung Rural Municipality-2",,nepal_police,Fire,2021-11-04,Koshi,Ilam,Mangsebung,2,601500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,High Altitude at Narpa Bhoomi Rural Municipality-4,,nepal_police,High Altitude,2021-11-04,Gandaki,Manang,Narpa Bhoomi,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
Yes,"Fire at Sano Sisahaniya, Suddhodhan Rural Municipality-3",,nepal_police,Fire,2021-11-04,Lumbini,Kapilbastu,Suddhodhan,3,500000,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Anammager, Kathmandu Metropolitan City-29",,nepal_police,Fire,2021-11-04,Bagmati,Kathmandu,Kathmandu,29,5600000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at chandarauta, Shivaraj Municipality-5",,nepal_police,Fire,2021-11-04,Lumbini,Kapilbastu,Shivaraj,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Panchtale, Udayapurgadhi Rural Municipality-7",,nepal_police,Fire,2021-11-04,Koshi,Udayapur,Udayapurgadhi,7,200000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Ghodaghas, Nagarain Municipality-9",,nepal_police,Fire,2021-11-04,Madhesh,Dhanusa,Nagarain,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Malpote, Bhaktapur Municipality-9",,nepal_police,Fire,2021-11-04,Bagmati,Bhaktapur,Bhaktapur,9,255000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Surkrebare, Rangeli Municipality-7",,nepal_police,Fire,2021-11-04,Koshi,Morang,Rangeli,7,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Khairajhoda, Chaudandigadhi Municipality-10",,nepal_police,Fire,2021-11-04,Koshi,Udayapur,Chaudandigadhi,10,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Triyuga Municipality-12,,nepal_police,Fire,2021-11-04,Koshi,Udayapur,Triyuga,12,4000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sitipur, Saptakoshi Municipality-2",,nepal_police,Fire,2021-11-04,Madhesh,Saptari,Saptakoshi,2,1390000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Barnajhiya, Ganeshman Charnath Municipality-9",,nepal_police,Fire,2021-11-04,Madhesh,Dhanusa,Ganeshman Charnath,9,175000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0
Yes,"Fire at Sahashree, Besishahar Municipality-7",,nepal_police,Fire,2021-11-04,Gandaki,Lamjung,Besishahar,7,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Kanchanrup Municipality-8,,other,Fire,2021-11-04,Madhesh,Saptari,Kanchanrup,8,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Hulas factory, Jitpur Simara Submetropolitan City-2",,nepal_police,Fire,2021-11-04,Madhesh,Bara,Jitpur Simara,2,450000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at Sutarkimtole, Ramaroshan Rural Municipality-7",,nepal_police,Animal Incidents,2021-11-04,Sudurpashchim,Achham,Ramaroshan,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Beldangi, Damak Municipality-3",,nepal_police,Fire,2021-11-04,Koshi,Jhapa,Damak,3,1020000,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Lakhu, Mapya Dudhkoshi Rural Municipality-7",,nepal_police,Fire,2021-11-04,Koshi,Solukhumbu,Mapya Dudhkoshi,7,475000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kapan, Budhanilakantha Municipality-10",,nepal_police,Fire,2021-11-04,Bagmati,Kathmandu,Budhanilakantha,10,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0
Yes,"Fire at Aalampu, Bigu Rural Municipality-6",,nepal_police,Fire,2021-11-04,Bagmati,Dolakha,Bigu,6,1775000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bargeghare, Barah Municipality-8",,nepal_police,Fire,2021-11-04,Koshi,Sunsari,Barah,8,50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Mahabir, Deumai Municipality-2",,nepal_police,Fire,2021-11-04,Koshi,Ilam,Deumai,2,6105500,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Motipur, Gramthan Rural Municipality-4",,nepal_police,Fire,2021-11-04,Koshi,Morang,Gramthan,4,200000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Budhiganga Rural Municipality-3,,nepal_police,Fire,2021-11-04,Koshi,Morang,Budhiganga,3,20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at JayaPrithivi Municipality-11,,nepal_police,Fire,2021-11-04,Sudurpashchim,Bajhang,JayaPrithivi,11,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Tadikada, Jagannath Rural Municipality-4",,nepal_police,Fire,2021-11-04,Sudurpashchim,Bajura,Jagannath,4,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Dunithala Gala, Chaurpati Rural Municipality-6",,nepal_police,Fire,2021-11-04,Sudurpashchim,Achham,Chaurpati,6,400000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at 16 Number Choke, Gaidakot Municipality-15",,nepal_police,Fire,2021-11-04,Gandaki,Nawalparasi East,Gaidakot,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kauwapur, Lamkichuha Municipality-4",,nepal_police,Fire,2021-11-04,Sudurpashchim,Kailali,Lamkichuha,4,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Saptakoshi Municipality-8,,nepal_police,Fire,2021-11-04,Madhesh,Saptari,Saptakoshi,8,225000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sedhawa, Jirabhawani Rural Municipality-2",,nepal_police,Fire,2021-11-04,Madhesh,Parsa,Jirabhawani,2,80000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Milan Chock, Lahan Municipality-1",,nepal_police,Fire,2021-11-04,Madhesh,Siraha,Lahan,1,700000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Teadiva, Rajapur Municipality-3",,nepal_police,Fire,2021-11-04,Lumbini,Bardiya,Rajapur,3,29532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Yakse, Aathrai Tribeni Rural Municipality-3",,nepal_police,Fire,2021-11-03,Koshi,Taplejung,Aathrai Tribeni,3,3000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at sinsar, Kankai Municipality-2",,nepal_police,Fire,2021-11-03,Koshi,Jhapa,Kankai,2,400000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at tankeshwor, Kathmandu Metropolitan City-13",,nepal_police,Fire,2021-11-02,Bagmati,Kathmandu,Kathmandu,13,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at pipariya, Bhimdatta Municipality-13",,nepal_police,Fire,2021-11-02,Sudurpashchim,Kanchanpur,Bhimdatta,13,60000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Rahakrishna tole, Patahrishanishchare Municipality-4",,nepal_police,Fire,2021-11-02,Koshi,Morang,Patahrishanishchare,4,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at karsaghat, Butwal Submetropolitan City-16",,nepal_police,Fire,2021-11-02,Lumbini,Rupandehi,Butwal,16,40000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at urthuchautara, Patrasi Rural Municipality-6",,nepal_police,Animal Incidents,2021-11-02,Karnali,Jumla,Patrasi,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Fire at bagbazer, Musikot Municipality-1",,nepal_police,Fire,2021-11-01,Karnali,Rukum West,Musikot,1,450000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at lagankhel, Lalitpur Metropolitan City-5",,nepal_police,Fire,2021-11-01,Bagmati,Lalitpur,Lalitpur,5,2700000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Naumule Rural Municipality-3,,nepal_police,Fire,2021-11-01,Karnali,Dailekh,Naumule,3,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Dharampur, Ramgram Municipality-18",,nepal_police,Fire,2021-11-01,Lumbini,Nawalparasi West,Ramgram,18,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at bangai, Lamahi Municipality-3",,nepal_police,Fire,2021-11-01,Lumbini,Dang,Lamahi,3,400000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at materiya, Kanchan Rural Municipality-1",,nepal_police,Fire,2021-11-01,Lumbini,Rupandehi,Kanchan,1,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at sikti, Sunwarshi Municipality-8",,nepal_police,Fire,2021-11-01,Koshi,Morang,Sunwarshi,8,100000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at chapali, Budhanilakantha Municipality-1",,nepal_police,Fire,2021-11-01,Bagmati,Kathmandu,Budhanilakantha,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0
Yes,"Fire at bhaatpur, Rajapur Municipality-10",,nepal_police,Fire,2021-11-01,Lumbini,Bardiya,Rajapur,10,786400,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at kapeleashwor, Janakpur Submetropolitan City-16",,nepal_police,Fire,2021-11-01,Madhesh,Dhanusa,Janakpur,16,250000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Milan Chock, Chaubise Rural Municipality-6",,nepal_police,Fire,2021-11-01,Koshi,Dhankuta,Chaubise,6,550000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Dewanganj Rural Municipality-5,,nepal_police,Fire,2021-10-31,Koshi,Sunsari,Dewanganj,5,500000,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at jhurma, Chandrakot Rural Municipality-8",,nepal_police,Fire,2021-10-31,Lumbini,Gulmi,Chandrakot,8,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Golbazar Municipality-4,,nepal_police,Fire,2021-10-31,Madhesh,Siraha,Golbazar,4,70000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at bashudev marga, Hetauda Submetropolitan City-10",,nepal_police,Fire,2021-10-31,Bagmati,Makwanpur,Hetauda,10,1000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
